service_id,inventory_id,service_type,service_date,service_cost
2943,299,tire change,2017-03-09,165.0000
2944,299,oil service,2017-03-09,110.0000
2945,320,tire change,2017-03-09,165.0000
2946,320,oil service,2017-03-09,110.0000
2947,336,tire change,2017-03-09,165.0000
2948,336,oil service,2017-03-09,165.0000
2949,355,tire change,2017-03-09,165.0000
2950,355,oil service,2017-03-09,110.0000
2951,370,tire change,2017-03-09,165.0000
2952,370,oil service,2017-03-09,165.0000
2953,391,tire change,2017-03-09,165.0000
2954,391,oil service,2017-03-09,220.0000
2955,402,tire change,2017-03-09,165.0000
2956,402,oil service,2017-03-09,165.0000
2957,413,tire change,2017-03-09,165.0000
2958,413,oil service,2017-03-09,220.0000
2959,418,tire change,2017-03-09,165.0000
2960,418,oil service,2017-03-09,165.0000
2961,422,tire change,2017-03-09,165.0000
2962,422,oil service,2017-03-09,165.0000
2963,455,tire change,2017-03-09,165.0000
2964,455,oil service,2017-03-09,165.0000
2965,469,tire change,2017-03-09,165.0000
2966,469,oil service,2017-03-09,110.0000
2967,470,tire change,2017-03-09,165.0000
2968,470,oil service,2017-03-09,220.0000
2969,471,tire change,2017-03-09,165.0000
2970,471,oil service,2017-03-09,220.0000
2971,473,tire change,2017-03-09,165.0000
2972,473,oil service,2017-03-09,165.0000
2973,480,tire change,2017-03-09,165.0000
2974,480,oil service,2017-03-09,165.0000
2975,491,tire change,2017-03-09,165.0000
2976,491,oil service,2017-03-09,165.0000
2977,496,tire change,2017-03-09,165.0000
2978,496,oil service,2017-03-09,110.0000
2979,509,tire change,2017-03-09,165.0000
2980,509,oil service,2017-03-09,220.0000
2981,142,tire change,2017-03-10,165.0000
2982,142,oil service,2017-03-10,110.0000
2983,74,tire change,2017-03-11,165.0000
2984,74,oil service,2017-03-11,110.0000
2985,107,tire change,2017-03-11,165.0000
2986,107,oil service,2017-03-11,220.0000
2987,165,tire change,2017-03-11,165.0000
2988,165,oil service,2017-03-11,165.0000
2989,244,tire change,2017-03-11,165.0000
2990,244,oil service,2017-03-11,110.0000
2991,341,tire change,2017-03-11,165.0000
2992,341,oil service,2017-03-11,220.0000
2993,428,tire change,2017-03-11,165.0000
2994,428,oil service,2017-03-11,220.0000
2995,84,tire change,2017-03-12,165.0000
2996,84,oil service,2017-03-12,220.0000
2997,86,tire change,2017-03-12,165.0000
2998,86,oil service,2017-03-12,110.0000
2999,103,tire change,2017-03-12,165.0000
3000,103,oil service,2017-03-12,165.0000
3001,123,tire change,2017-03-12,165.0000
3002,123,oil service,2017-03-12,110.0000
3003,139,tire change,2017-03-12,165.0000
3004,139,oil service,2017-03-12,165.0000
3005,224,tire change,2017-03-12,165.0000
3006,224,oil service,2017-03-12,110.0000
3007,247,tire change,2017-03-12,165.0000
3008,247,oil service,2017-03-12,220.0000
3009,257,tire change,2017-03-12,165.0000
3010,257,oil service,2017-03-12,165.0000
3011,298,tire change,2017-03-12,165.0000
3012,298,oil service,2017-03-12,220.0000
3013,309,tire change,2017-03-12,165.0000
3014,309,oil service,2017-03-12,110.0000
3015,350,tire change,2017-03-12,165.0000
3016,350,oil service,2017-03-12,110.0000
3017,378,tire change,2017-03-12,165.0000
3018,378,oil service,2017-03-12,165.0000
3019,385,tire change,2017-03-12,165.0000
3020,385,oil service,2017-03-12,220.0000
3021,434,tire change,2017-03-12,165.0000
3022,434,oil service,2017-03-12,110.0000
3023,441,tire change,2017-03-12,165.0000
3024,441,oil service,2017-03-12,220.0000
3025,445,tire change,2017-03-12,165.0000
3026,445,oil service,2017-03-12,110.0000
3027,447,tire change,2017-03-12,165.0000
3028,447,oil service,2017-03-12,220.0000
3029,479,tire change,2017-03-12,165.0000
3030,479,oil service,2017-03-12,110.0000
3031,488,tire change,2017-03-12,165.0000
3032,488,oil service,2017-03-12,220.0000
3033,54,tire change,2017-03-13,165.0000
3034,54,oil service,2017-03-13,220.0000
3035,83,tire change,2017-03-13,165.0000
3036,83,oil service,2017-03-13,220.0000
3037,99,tire change,2017-03-13,165.0000
3038,99,oil service,2017-03-13,220.0000
3039,112,tire change,2017-03-13,165.0000
3040,112,oil service,2017-03-13,110.0000
3041,160,tire change,2017-03-13,165.0000
3042,160,oil service,2017-03-13,165.0000
3043,171,tire change,2017-03-13,165.0000
3044,171,oil service,2017-03-13,220.0000
3045,237,tire change,2017-03-13,165.0000
3046,237,oil service,2017-03-13,220.0000
3047,291,tire change,2017-03-13,165.0000
3048,291,oil service,2017-03-13,110.0000
3049,327,tire change,2017-03-13,165.0000
3050,327,oil service,2017-03-13,220.0000
3051,361,tire change,2017-03-13,165.0000
3052,361,oil service,2017-03-13,220.0000
3053,486,tire change,2017-03-13,165.0000
3054,486,oil service,2017-03-13,110.0000
3055,90,tire change,2017-03-15,165.0000
3056,90,oil service,2017-03-15,110.0000
3057,118,tire change,2017-03-15,165.0000
3058,118,oil service,2017-03-15,110.0000
3059,193,tire change,2017-03-15,165.0000
3060,193,oil service,2017-03-15,220.0000
3061,220,tire change,2017-03-15,165.0000
3062,220,oil service,2017-03-15,165.0000
3063,266,tire change,2017-03-15,165.0000
3064,266,oil service,2017-03-15,110.0000
3065,302,tire change,2017-03-15,165.0000
3066,302,oil service,2017-03-15,110.0000
3067,1,oil service,2017-09-01,110.0000
3068,2,oil service,2017-09-01,110.0000
3069,3,oil service,2017-09-01,165.0000
3070,4,oil service,2017-09-01,110.0000
3071,5,oil service,2017-09-01,220.0000
3072,6,oil service,2017-09-01,165.0000
3073,7,oil service,2017-09-01,220.0000
3074,8,oil service,2017-09-01,165.0000
3075,9,oil service,2017-09-01,165.0000
3076,10,oil service,2017-09-01,220.0000
3077,11,oil service,2017-09-01,220.0000
3078,12,oil service,2017-09-01,220.0000
3079,13,oil service,2017-09-01,220.0000
3080,14,oil service,2017-09-01,110.0000
3081,15,oil service,2017-09-01,110.0000
3082,16,oil service,2017-09-01,165.0000
3083,17,oil service,2017-09-01,110.0000
3084,18,oil service,2017-09-01,110.0000
3085,19,oil service,2017-09-01,165.0000
3086,20,oil service,2017-09-01,110.0000
3087,21,oil service,2017-09-01,220.0000
3088,22,oil service,2017-09-01,110.0000
3089,23,oil service,2017-09-01,165.0000
3090,24,oil service,2017-09-01,110.0000
3091,25,oil service,2017-09-01,110.0000
3092,26,oil service,2017-09-01,165.0000
3093,27,oil service,2017-09-01,110.0000
3094,28,oil service,2017-09-01,220.0000
3095,29,oil service,2017-09-01,220.0000
3096,30,oil service,2017-09-01,165.0000
3097,31,oil service,2017-09-01,110.0000
3098,33,oil service,2017-09-01,110.0000
3099,34,oil service,2017-09-01,110.0000
3100,35,oil service,2017-09-01,220.0000
3101,37,oil service,2017-09-01,220.0000
3102,38,oil service,2017-09-01,165.0000
3103,42,oil service,2017-09-01,110.0000
3104,47,oil service,2017-09-01,220.0000
3105,48,oil service,2017-09-01,165.0000
3106,51,oil service,2017-09-01,220.0000
3107,52,oil service,2017-09-01,110.0000
3108,53,oil service,2017-09-01,220.0000
3109,54,oil service,2017-09-01,220.0000
3110,55,oil service,2017-09-01,165.0000
3111,56,oil service,2017-09-01,220.0000
3112,58,oil service,2017-09-01,165.0000
3113,59,oil service,2017-09-01,110.0000
3114,60,oil service,2017-09-01,110.0000
3115,61,oil service,2017-09-01,110.0000
3116,63,oil service,2017-09-01,165.0000
3117,64,oil service,2017-09-01,165.0000
3118,67,oil service,2017-09-01,165.0000
3119,68,oil service,2017-09-01,165.0000
3120,69,oil service,2017-09-01,220.0000
3121,70,oil service,2017-09-01,165.0000
3122,71,oil service,2017-09-01,110.0000
3123,74,oil service,2017-09-01,110.0000
3124,75,oil service,2017-09-01,110.0000
3125,76,oil service,2017-09-01,110.0000
3126,77,oil service,2017-09-01,110.0000
3127,78,oil service,2017-09-01,220.0000
3128,79,oil service,2017-09-01,110.0000
3129,80,oil service,2017-09-01,220.0000
3130,81,oil service,2017-09-01,110.0000
3131,82,oil service,2017-09-01,110.0000
3132,83,oil service,2017-09-01,220.0000
3133,85,oil service,2017-09-01,165.0000
3134,86,oil service,2017-09-01,110.0000
3135,87,oil service,2017-09-01,165.0000
3136,88,oil service,2017-09-01,165.0000
3137,89,oil service,2017-09-01,220.0000
3138,91,oil service,2017-09-01,220.0000
3139,92,oil service,2017-09-01,110.0000
3140,93,oil service,2017-09-01,165.0000
3141,94,oil service,2017-09-01,165.0000
3142,95,oil service,2017-09-01,220.0000
3143,96,oil service,2017-09-01,165.0000
3144,97,oil service,2017-09-01,110.0000
3145,98,oil service,2017-09-01,165.0000
3146,99,oil service,2017-09-01,220.0000
3147,100,oil service,2017-09-01,165.0000
3148,101,oil service,2017-09-01,165.0000
3149,103,oil service,2017-09-01,165.0000
3150,106,oil service,2017-09-01,110.0000
3151,107,oil service,2017-09-01,220.0000
3152,109,oil service,2017-09-01,110.0000
3153,111,oil service,2017-09-01,110.0000
3154,112,oil service,2017-09-01,110.0000
3155,113,oil service,2017-09-01,220.0000
3156,115,oil service,2017-09-01,220.0000
3157,117,oil service,2017-09-01,165.0000
3158,119,oil service,2017-09-01,110.0000
3159,120,oil service,2017-09-01,110.0000
3160,122,oil service,2017-09-01,110.0000
3161,123,oil service,2017-09-01,110.0000
3162,124,oil service,2017-09-01,220.0000
3163,127,oil service,2017-09-01,165.0000
3164,128,oil service,2017-09-01,220.0000
3165,129,oil service,2017-09-01,165.0000
3166,131,oil service,2017-09-01,165.0000
3167,133,oil service,2017-09-01,220.0000
3168,134,oil service,2017-09-01,165.0000
3169,137,oil service,2017-09-01,165.0000
3170,144,oil service,2017-09-01,165.0000
3171,146,oil service,2017-09-01,110.0000
3172,147,oil service,2017-09-01,165.0000
3173,148,oil service,2017-09-01,165.0000
3174,149,oil service,2017-09-01,220.0000
3175,150,oil service,2017-09-01,165.0000
3176,151,oil service,2017-09-01,220.0000
3177,152,oil service,2017-09-01,220.0000
3178,154,oil service,2017-09-01,110.0000
3179,155,oil service,2017-09-01,220.0000
3180,156,oil service,2017-09-01,220.0000
3181,158,oil service,2017-09-01,165.0000
3182,160,oil service,2017-09-01,165.0000
3183,161,oil service,2017-09-01,220.0000
3184,162,oil service,2017-09-01,110.0000
3185,163,oil service,2017-09-01,165.0000
3186,164,oil service,2017-09-01,165.0000
3187,165,oil service,2017-09-01,165.0000
3188,166,oil service,2017-09-01,110.0000
3189,167,oil service,2017-09-01,165.0000
3190,168,oil service,2017-09-01,165.0000
3191,169,oil service,2017-09-01,110.0000
3192,170,oil service,2017-09-01,110.0000
3193,171,oil service,2017-09-01,220.0000
3194,172,oil service,2017-09-01,110.0000
3195,173,oil service,2017-09-01,220.0000
3196,174,oil service,2017-09-01,165.0000
3197,175,oil service,2017-09-01,220.0000
3198,176,oil service,2017-09-01,110.0000
3199,177,oil service,2017-09-01,220.0000
3200,178,oil service,2017-09-01,165.0000
3201,179,oil service,2017-09-01,165.0000
3202,180,oil service,2017-09-01,220.0000
3203,181,oil service,2017-09-01,220.0000
3204,182,oil service,2017-09-01,220.0000
3205,184,oil service,2017-09-01,110.0000
3206,186,oil service,2017-09-01,220.0000
3207,187,oil service,2017-09-01,165.0000
3208,189,oil service,2017-09-01,165.0000
3209,192,oil service,2017-09-01,165.0000
3210,194,oil service,2017-09-01,165.0000
3211,195,oil service,2017-09-01,165.0000
3212,197,oil service,2017-09-01,220.0000
3213,198,oil service,2017-09-01,165.0000
3214,199,oil service,2017-09-01,220.0000
3215,200,oil service,2017-09-01,165.0000
3216,201,oil service,2017-09-01,165.0000
3217,203,oil service,2017-09-01,220.0000
3218,205,oil service,2017-09-01,220.0000
3219,206,oil service,2017-09-01,110.0000
3220,208,oil service,2017-09-01,110.0000
3221,209,oil service,2017-09-01,220.0000
3222,212,oil service,2017-09-01,220.0000
3223,213,oil service,2017-09-01,110.0000
3224,214,oil service,2017-09-01,220.0000
3225,215,oil service,2017-09-01,220.0000
3226,216,oil service,2017-09-01,110.0000
3227,217,oil service,2017-09-01,165.0000
3228,219,oil service,2017-09-01,110.0000
3229,220,oil service,2017-09-01,165.0000
3230,222,oil service,2017-09-01,220.0000
3231,226,oil service,2017-09-01,165.0000
3232,227,oil service,2017-09-01,165.0000
3233,230,oil service,2017-09-01,220.0000
3234,232,oil service,2017-09-01,220.0000
3235,233,oil service,2017-09-01,220.0000
3236,234,oil service,2017-09-01,220.0000
3237,235,oil service,2017-09-01,165.0000
3238,236,oil service,2017-09-01,165.0000
3239,237,oil service,2017-09-01,220.0000
3240,238,oil service,2017-09-01,220.0000
3241,239,oil service,2017-09-01,110.0000
3242,240,oil service,2017-09-01,110.0000
3243,241,oil service,2017-09-01,220.0000
3244,243,oil service,2017-09-01,110.0000
3245,244,oil service,2017-09-01,110.0000
3246,246,oil service,2017-09-01,110.0000
3247,248,oil service,2017-09-01,165.0000
3248,249,oil service,2017-09-01,165.0000
3249,250,oil service,2017-09-01,110.0000
3250,252,oil service,2017-09-01,220.0000
3251,254,oil service,2017-09-01,110.0000
3252,255,oil service,2017-09-01,165.0000
3253,256,oil service,2017-09-01,220.0000
3254,257,oil service,2017-09-01,165.0000
3255,259,oil service,2017-09-01,110.0000
3256,261,oil service,2017-09-01,220.0000
3257,262,oil service,2017-09-01,110.0000
3258,265,oil service,2017-09-01,220.0000
3259,266,oil service,2017-09-01,110.0000
3260,267,oil service,2017-09-01,220.0000
3261,268,oil service,2017-09-01,165.0000
3262,270,oil service,2017-09-01,165.0000
3263,271,oil service,2017-09-01,220.0000
3264,272,oil service,2017-09-01,220.0000
3265,274,oil service,2017-09-01,110.0000
3266,275,oil service,2017-09-01,110.0000
3267,276,oil service,2017-09-01,165.0000
3268,277,oil service,2017-09-01,165.0000
3269,278,oil service,2017-09-01,220.0000
3270,279,oil service,2017-09-01,165.0000
3271,281,oil service,2017-09-01,110.0000
3272,282,oil service,2017-09-01,110.0000
3273,284,oil service,2017-09-01,165.0000
3274,287,oil service,2017-09-01,165.0000
3275,289,oil service,2017-09-01,110.0000
3276,290,oil service,2017-09-01,110.0000
3277,291,oil service,2017-09-01,110.0000
3278,292,oil service,2017-09-01,110.0000
3279,293,oil service,2017-09-01,165.0000
3280,295,oil service,2017-09-01,110.0000
3281,299,oil service,2017-09-01,110.0000
3282,300,oil service,2017-09-01,220.0000
3283,302,oil service,2017-09-01,110.0000
3284,303,oil service,2017-09-01,220.0000
3285,304,oil service,2017-09-01,165.0000
3286,305,oil service,2017-09-01,165.0000
3287,306,oil service,2017-09-01,220.0000
3288,307,oil service,2017-09-01,220.0000
3289,309,oil service,2017-09-01,110.0000
3290,311,oil service,2017-09-01,110.0000
3291,312,oil service,2017-09-01,220.0000
3292,314,oil service,2017-09-01,165.0000
3293,315,oil service,2017-09-01,110.0000
3294,316,oil service,2017-09-01,110.0000
3295,317,oil service,2017-09-01,220.0000
3296,318,oil service,2017-09-01,220.0000
3297,319,oil service,2017-09-01,165.0000
3298,320,oil service,2017-09-01,110.0000
3299,321,oil service,2017-09-01,110.0000
3300,322,oil service,2017-09-01,110.0000
3301,324,oil service,2017-09-01,220.0000
3302,326,oil service,2017-09-01,165.0000
3303,327,oil service,2017-09-01,220.0000
3304,328,oil service,2017-09-01,110.0000
3305,330,oil service,2017-09-01,110.0000
3306,331,oil service,2017-09-01,220.0000
3307,332,oil service,2017-09-01,110.0000
3308,335,oil service,2017-09-01,220.0000
3309,336,oil service,2017-09-01,165.0000
3310,338,oil service,2017-09-01,220.0000
3311,345,oil service,2017-09-01,220.0000
3312,346,oil service,2017-09-01,110.0000
3313,347,oil service,2017-09-01,220.0000
3314,351,oil service,2017-09-01,220.0000
3315,354,oil service,2017-09-01,165.0000
3316,355,oil service,2017-09-01,110.0000
3317,356,oil service,2017-09-01,220.0000
3318,358,oil service,2017-09-01,220.0000
3319,359,oil service,2017-09-01,220.0000
3320,360,oil service,2017-09-01,165.0000
3321,361,oil service,2017-09-01,220.0000
3322,362,oil service,2017-09-01,165.0000
3323,365,oil service,2017-09-01,165.0000
3324,366,oil service,2017-09-01,110.0000
3325,367,oil service,2017-09-01,220.0000
3326,368,oil service,2017-09-01,110.0000
3327,369,oil service,2017-09-01,220.0000
3328,370,oil service,2017-09-01,165.0000
3329,373,oil service,2017-09-01,165.0000
3330,374,oil service,2017-09-01,110.0000
3331,375,oil service,2017-09-01,165.0000
3332,376,oil service,2017-09-01,165.0000
3333,379,oil service,2017-09-01,110.0000
3334,380,oil service,2017-09-01,220.0000
3335,381,oil service,2017-09-01,220.0000
3336,382,oil service,2017-09-01,110.0000
3337,385,oil service,2017-09-01,220.0000
3338,386,oil service,2017-09-01,165.0000
3339,387,oil service,2017-09-01,165.0000
3340,389,oil service,2017-09-01,220.0000
3341,390,oil service,2017-09-01,110.0000
3342,391,oil service,2017-09-01,220.0000
3343,393,oil service,2017-09-01,110.0000
3344,395,oil service,2017-09-01,110.0000
3345,398,oil service,2017-09-01,220.0000
3346,400,oil service,2017-09-01,110.0000
3347,401,oil service,2017-09-01,110.0000
3348,402,oil service,2017-09-01,165.0000
3349,403,oil service,2017-09-01,110.0000
3350,405,oil service,2017-09-01,165.0000
3351,406,oil service,2017-09-01,220.0000
3352,407,oil service,2017-09-01,220.0000
3353,409,oil service,2017-09-01,165.0000
3354,411,oil service,2017-09-01,220.0000
3355,412,oil service,2017-09-01,110.0000
3356,414,oil service,2017-09-01,220.0000
3357,415,oil service,2017-09-01,165.0000
3358,416,oil service,2017-09-01,110.0000
3359,417,oil service,2017-09-01,110.0000
3360,418,oil service,2017-09-01,165.0000
3361,420,oil service,2017-09-01,110.0000
3362,421,oil service,2017-09-01,110.0000
3363,422,oil service,2017-09-01,165.0000
3364,423,oil service,2017-09-01,220.0000
3365,424,oil service,2017-09-01,165.0000
3366,426,oil service,2017-09-01,110.0000
3367,428,oil service,2017-09-01,220.0000
3368,430,oil service,2017-09-01,220.0000
3369,431,oil service,2017-09-01,220.0000
3370,432,oil service,2017-09-01,110.0000
3371,433,oil service,2017-09-01,110.0000
3372,434,oil service,2017-09-01,110.0000
3373,436,oil service,2017-09-01,110.0000
3374,437,oil service,2017-09-01,110.0000
3375,438,oil service,2017-09-01,165.0000
3376,441,oil service,2017-09-01,220.0000
3377,443,oil service,2017-09-01,110.0000
3378,444,oil service,2017-09-01,110.0000
3379,445,oil service,2017-09-01,110.0000
